tn,dispersed,age,study,mathgrade,disposable_income,raven_correct_answers,math_answers_correct,crt_answers_correct,session,treatment,average_ip,decision_number,utility_point,corner,chose_corner,indifference_point,pizza,control,main,id_stage2_upper,pap_sample,id_stage2,avg_id_stage2,qe_ard,qe_ard_lower,qe_ard_upper,qe_rad,qe_rad_lower,qe_rad_upper,RT_avg_stage_2,d_a0_main_tr,d_a1_main_tr,d_a2_main_tr,d_g0_main_tr,d_g1_main_tr,d_g2_main_tr,d_d1_main_tr,d_d2_main_tr,d_d3_main_tr,d_d4_main_tr,d_d5_main_tr,d_t1_main_tr,d_t2_main_tr,d_t3_main_tr,d_t4_main_tr,std_rt_2_main_tr,std_math_main_tr,std_crt_main_tr,std_raven_main_tr,std_start_row_main_tr,id_stage2_sign,cb_effect
378,1,22,Naturwissenschaften,2,300,7,7,3,13,0,,2,5,0,,39,1,1,0,,1,,,,,,,,,2.6355214,,,,,,,,,,,,,,,,,,,,,,
378,1,22,Naturwissenschaften,2,300,7,7,3,13,0,,3,1,0,,39,1,1,0,,1,,,,,,,,,2.6355214,,,,,,,,,,,,,,,,,,,,,,
378,1,22,Naturwissenschaften,2,300,7,7,3,13,0,,4,7,0,,22,1,1,0,,1,,,,,,,,,2.6355214,,,,,,,,,,,,,,,,,,,,,,
378,1,22,Naturwissenschaften,2,300,7,7,3,13,0,,5,4,0,,37,1,1,0,,1,,,,,,,,,2.6355214,,,,,,,,,,,,,,,,,,,,,,
378,1,22,Naturwissenschaften,2,300,7,7,3,13,0,,6,8,0,,18,1,1,0,,1,,,,,,,,,2.6355214,,,,,,,,,,,,,,,,,,,,,,
378,1,22,Naturwissenschaften,2,300,7,7,3,13,0,,7,6,0,,34,1,1,0,,1,,,,,,,,,2.6355214,,,,,,,,,,,,,,,,,,,,,,
378,1,22,Naturwissenschaften,2,300,7,7,3,13,0,,8,3,0,0,27,1,1,0,,1,,,,,,,,,2.6355214,,,,,,,,,,,,,,,,,,,,,,
378,1,22,Naturwissenschaften,2,300,7,7,3,13,0,33,9,8,0,,-12,1,1,0,-12,1,-12,-12,-.08275862,-.08275862,-.08275862,-.078791626,-.074824631,-.074824631,2.6355214,,,,,,,,,,,,,,,,,,,,,-1,0
379,1,21,Sozialwissenschaften,1,250,6,3,0,13,1,,1,1,0,,8,1,0,0,,1,,,,,,,,,7.6750641,,,,,,,,,,,,,,,,,,,,,,
379,1,21,Sozialwissenschaften,1,250,6,3,0,13,1,,2,6,0,,7,1,0,0,,1,,,,,,,,,7.6750641,,,,,,,,,,,,,,,,,,,,,,
379,1,21,Sozialwissenschaften,1,250,6,3,0,13,1,,3,4,0,,7,1,0,0,,1,,,,,,,,,7.6750641,,,,,,,,,,,,,,,,,,,,,,
379,1,21,Sozialwissenschaften,1,250,6,3,0,13,1,,4,3,0,,7,1,0,0,,1,,,,,,,,,7.6750641,,,,,,,,,,,,,,,,,,,,,,
379,1,21,Sozialwissenschaften,1,250,6,3,0,13,1,,5,2,0,,8,1,0,0,,1,,,,,,,,,7.6750641,,,,,,,,,,,,,,,,,,,,,,
379,1,21,Sozialwissenschaften,1,250,6,3,0,13,1,,6,8,0,,8,1,0,0,,1,,,,,,,,,7.6750641,,,,,,,,,,,,,,,,,,,,,,
379,1,21,Sozialwissenschaften,1,250,6,3,0,13,1,,7,5,0,,10,1,0,0,,1,,,,,,,,,7.6750641,,,,,,,,,,,,,,,,,,,,,,
379,1,21,Sozialwissenschaften,1,250,6,3,0,13,1,,8,7,0,0,11,1,0,0,,1,,,,,,,,,7.6750641,,,,,,,,,,,,,,,,,,,,,,
379,1,21,Sozialwissenschaften,1,250,6,3,0,13,1,8.25,9,8,0,,13,1,0,0,13,1,13,13,.096298054,.096298054,.096298054,.096075296,.095852531,.095852531,7.6750641,,,,,,,,,,,,,,,,,,,,,1,1
380,1,28,Ingenieurswissenschaften/ technische Wissenschaften,2,450,7,3,1,13,1,,1,4,0,,70,1,0,0,,1,,,,,,,,,5.8221202,,,,,,,,,,,,,,,,,,,,,,
380,1,28,Ingenieurswissenschaften/ technische Wissenschaften,2,450,7,3,1,13,1,,2,8,0,,70,1,0,0,,1,,,,,,,,,5.8221202,,,,,,,,,,,,,,,,,,,,,,
380,1,28,Ingenieurswissenschaften/ technische Wissenschaften,2,450,7,3,1,13,1,,3,6,0,,70,1,0,0,,1,,,,,,,,,5.8221202,,,,,,,,,,,,,,,,,,,,,,
380,1,28,Ingenieurswissenschaften/ technische Wissenschaften,2,450,7,3,1,13,1,,4,5,0,,70,1,0,0,,1,,,,,,,,,5.8221202,,,,,,,,,,,,,,,,,,,,,,
380,1,28,Ingenieurswissenschaften/ technische Wissenschaften,2,450,7,3,1,13,1,,5,2,0,,68,1,0,0,,1,,,,,,,,,5.8221202,,,,,,,,,,,,,,,,,,,,,,
380,1,28,Ingenieurswissenschaften/ technische Wissenschaften,2,450,7,3,1,13,1,,6,3,0,,68,1,0,0,,1,,,,,,,,,5.8221202,,,,,,,,,,,,,,,,,,,,,,
380,1,28,Ingenieurswissenschaften/ technische Wissenschaften,2,450,7,3,1,13,1,,7,7,0,,69,1,0,0,,1,,,,,,,,,5.8221202,,,,,,,,,,,,,,,,,,,,,,
380,1,28,Ingenieurswissenschaften/ technische Wissenschaften,2,450,7,3,1,13,1,,8,1,0,0,40,1,0,0,,1,,,,,,,,,5.8221202,,,,,,,,,,,,,,,,,,,,,,
380,1,28,Ingenieurswissenschaften/ technische Wissenschaften,2,450,7,3,1,13,1,65.625,9,1,0,,-19,1,0,0,-19,1,-19,-19,-.098855101,-.098855101,-.098855101,-.098650351,-.098445594,-.098445594,5.8221202,,,,,,,,,,,,,,,,,,,,,-1,0
381,1,22,Wirtschaftswissenschaften,1+,500,5,9,2,13,0,,1,4,0,,12,1,1,0,,1,,,,,,,,,2.4354959,,,,,,,,,,,,,,,,,,,,,,
381,1,22,Wirtschaftswissenschaften,1+,500,5,9,2,13,0,,2,8,0,,16,1,1,0,,1,,,,,,,,,2.4354959,,,,,,,,,,,,,,,,,,,,,,
381,1,22,Wirtschaftswissenschaften,1+,500,5,9,2,13,0,,3,6,0,,5,1,1,0,,1,,,,,,,,,2.4354959,,,,,,,,,,,,,,,,,,,,,,
381,1,22,Wirtschaftswissenschaften,1+,500,5,9,2,13,0,,4,5,0,,6,1,1,0,,1,,,,,,,,,2.4354959,,,,,,,,,,,,,,,,,,,,,,
381,1,22,Wirtschaftswissenschaften,1+,500,5,9,2,13,0,,5,3,0,,9,1,1,0,,1,,,,,,,,,2.4354959,,,,,,,,,,,,,,,,,,,,,,
381,1,22,Wirtschaftswissenschaften,1+,500,5,9,2,13,0,,6,7,0,,9,1,1,0,,1,,,,,,,,,2.4354959,,,,,,,,,,,,,,,,,,,,,,
381,1,22,Wirtschaftswissenschaften,1+,500,5,9,2,13,0,,7,2,0,,9,1,1,0,,1,,,,,,,,,2.4354959,,,,,,,,,,,,,,,,,,,,,,
381,1,22,Wirtschaftswissenschaften,1+,500,5,9,2,13,0,,8,1,0,0,15,1,1,0,,1,,,,,,,,,2.4354959,,,,,,,,,,,,,,,,,,,,,,
381,1,22,Wirtschaftswissenschaften,1+,500,5,9,2,13,0,10.125,9,4,0,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2.4354959,,,,,,,,,,,,,,,,,,,,,0,0
382,1,31,Geisteswissenschaften,1,300,6,6,3,13,0,,1,1,1,,200,1,1,0,,0,,,,,,,,,3.1899469,,,,,,,,,,,,,,,,,,,,,,
382,1,31,Geisteswissenschaften,1,300,6,6,3,13,0,,2,6,0,,119,1,1,0,,0,,,,,,,,,3.1899469,,,,,,,,,,,,,,,,,,,,,,
382,1,31,Geisteswissenschaften,1,300,6,6,3,13,0,,3,3,1,,150,1,1,0,,0,,,,,,,,,3.1899469,,,,,,,,,,,,,,,,,,,,,,
382,1,31,Geisteswissenschaften,1,300,6,6,3,13,0,,4,5,0,,87,1,1,0,,0,,,,,,,,,3.1899469,,,,,,,,,,,,,,,,,,,,,,
382,1,31,Geisteswissenschaften,1,300,6,6,3,13,0,,5,2,0,,79,1,1,0,,0,,,,,,,,,3.1899469,,,,,,,,,,,,,,,,,,,,,,
382,1,31,Geisteswissenschaften,1,300,6,6,3,13,0,,6,7,0,,49,1,1,0,,0,,,,,,,,,3.1899469,,,,,,,,,,,,,,,,,,,,,,
382,1,31,Geisteswissenschaften,1,300,6,6,3,13,0,,7,4,0,,69,1,1,0,,0,,,,,,,,,3.1899469,,,,,,,,,,,,,,,,,,,,,,
382,1,31,Geisteswissenschaften,1,300,6,6,3,13,0,,8,8,0,1,49,1,1,0,,0,,,,,,,,,3.1899469,,,,,,,,,,,,,,,,,,,,,,
382,1,31,Geisteswissenschaften,1,300,6,6,3,13,0,100.25,9,1,-1,,-63,1,1,0,-63,0,-63,-63,-.19148937,-.19148937,-.19148937,-.23413019,-.27677101,-.27677101,3.1899469,,,,,,,,,,,,,,,,,,,,,-1,0
383,1,26,Sozialwissenschaften,3+,250,7,4,3,13,1,,1,6,0,,9,1,0,0,,1,,,,,,,,,4.3266068,,,,,,,,,,,,,,,,,,,,,,
383,1,26,Sozialwissenschaften,3+,250,7,4,3,13,1,,2,2,0,,18,1,0,0,,1,,,,,,,,,4.3266068,,,,,,,,,,,,,,,,,,,,,,
383,1,26,Sozialwissenschaften,3+,250,7,4,3,13,1,,3,5,0,,13,1,0,0,,1,,,,,,,,,4.3266068,,,,,,,,,,,,,,,,,,,,,,
383,1,26,Sozialwissenschaften,3+,250,7,4,3,13,1,,4,4,0,,6,1,0,0,,1,,,,,,,,,4.3266068,,,,,,,,,,,,,,,,,,,,,,
383,1,26,Sozialwissenschaften,3+,250,7,4,3,13,1,,5,7,0,,1,1,0,0,,1,,,,,,,,,4.3266068,,,,,,,,,,,,,,,,,,,,,,
383,1,26,Sozialwissenschaften,3+,250,7,4,3,13,1,,6,8,0,,17,1,0,0,,1,,,,,,,,,4.3266068,,,,,,,,,,,,,,,,,,,,,,
383,1,26,Sozialwissenschaften,3+,250,7,4,3,13,1,,7,1,0,,10,1,0,0,,1,,,,,,,,,4.3266068,,,,,,,,,,,,,,,,,,,,,,
383,1,26,Sozialwissenschaften,3+,250,7,4,3,13,1,,8,3,0,0,8,1,0,0,,1,,,,,,,,,4.3266068,,,,,,,,,,,,,,,,,,,,,,
383,1,26,Sozialwissenschaften,3+,250,7,4,3,13,1,10.25,9,4,0,,9,1,0,0,9,1,9,9,.065750033,.065750033,.065750033,.06557256,.065395094,.065395094,4.3266068,,,,,,,,,,,,,,,,,,,,,1,1
384,1,21,Geisteswissenschaften,1,270,7,8,2,13,1,,1,4,0,,102,1,0,0,,1,,,,,,,,,3.5898998,,,,,,,,,,,,,,,,,,,,,,
384,1,21,Geisteswissenschaften,1,270,7,8,2,13,1,,2,2,0,,110,1,0,0,,1,,,,,,,,,3.5898998,,,,,,,,,,,,,,,,,,,,,,
384,1,21,Geisteswissenschaften,1,270,7,8,2,13,1,,3,7,0,,124,1,0,0,,1,,,,,,,,,3.5898998,,,,,,,,,,,,,,,,,,,,,,
384,1,21,Geisteswissenschaften,1,270,7,8,2,13,1,,4,3,0,,102,1,0,0,,1,,,,,,,,,3.5898998,,,,,,,,,,,,,,,,,,,,,,
384,1,21,Geisteswissenschaften,1,270,7,8,2,13,1,,5,1,0,,27,1,0,0,,1,,,,,,,,,3.5898998,,,,,,,,,,,,,,,,,,,,,,
384,1,21,Geisteswissenschaften,1,270,7,8,2,13,1,,6,8,0,,91,1,0,0,,1,,,,,,,,,3.5898998,,,,,,,,,,,,,,,,,,,,,,
384,1,21,Geisteswissenschaften,1,270,7,8,2,13,1,,7,5,0,,98,1,0,0,,1,,,,,,,,,3.5898998,,,,,,,,,,,,,,,,,,,,,,
384,1,21,Geisteswissenschaften,1,270,7,8,2,13,1,,8,6,0,0,84,1,0,0,,1,,,,,,,,,3.5898998,,,,,,,,,,,,,,,,,,,,,,
384,1,21,Geisteswissenschaften,1,270,7,8,2,13,1,92.25,9,8,1,,71,1,0,0,71,1,63,67,.31173348,.29312253,.33034444,.30820042,.2868526,.32327831,3.5898998,,,,,,,,,,,,,,,,,,,,,1,1
385,1,27,Rechtswissenschaften,4,250,3,5,1,13,0,,1,4,0,,111,1,1,0,,1,,,,,,,,,3.1558237,,,,,,,,,,,,,,,,,,,,,,
385,1,27,Rechtswissenschaften,4,250,3,5,1,13,0,,2,2,0,,94,1,1,0,,1,,,,,,,,,3.1558237,,,,,,,,,,,,,,,,,,,,,,
385,1,27,Rechtswissenschaften,4,250,3,5,1,13,0,,3,7,0,,108,1,1,0,,1,,,,,,,,,3.1558237,,,,,,,,,,,,,,,,,,,,,,
385,1,27,Rechtswissenschaften,4,250,3,5,1,13,0,,4,3,0,,99,1,1,0,,1,,,,,,,,,3.1558237,,,,,,,,,,,,,,,,,,,,,,
385,1,27,Rechtswissenschaften,4,250,3,5,1,13,0,,5,8,0,,99,1,1,0,,1,,,,,,,,,3.1558237,,,,,,,,,,,,,,,,,,,,,,
385,1,27,Rechtswissenschaften,4,250,3,5,1,13,0,,6,1,0,,99,1,1,0,,1,,,,,,,,,3.1558237,,,,,,,,,,,,,,,,,,,,,,
385,1,27,Rechtswissenschaften,4,250,3,5,1,13,0,,7,5,0,,106,1,1,0,,1,,,,,,,,,3.1558237,,,,,,,,,,,,,,,,,,,,,,
385,1,27,Rechtswissenschaften,4,250,3,5,1,13,0,,8,6,0,0,103,1,1,0,,1,,,,,,,,,3.1558237,,,,,,,,,,,,,,,,,,,,,,
385,1,27,Rechtswissenschaften,4,250,3,5,1,13,0,102.375,9,8,0,,4,1,1,0,4,1,4,4,.017699115,.017699115,.017699115,.017554671,.017410228,.017410228,3.1558237,,,,,,,,,,,,,,,,,,,,,1,1
386,1,25,Wirtschaftswissenschaften,2,500,5,9,3,13,1,,1,7,0,,122,1,0,0,,0,,,,,,,,,5.335001,,,,,,,,,,,,,,,,,,,,,,
386,1,25,Wirtschaftswissenschaften,2,500,5,9,3,13,1,,2,8,1,,150,1,0,0,,0,,,,,,,,,5.335001,,,,,,,,,,,,,,,,,,,,,,
386,1,25,Wirtschaftswissenschaften,2,500,5,9,3,13,1,,3,2,0,,85,1,0,0,,0,,,,,,,,,5.335001,,,,,,,,,,,,,,,,,,,,,,
386,1,25,Wirtschaftswissenschaften,2,500,5,9,3,13,1,,4,4,0,,76,1,0,0,,0,,,,,,,,,5.335001,,,,,,,,,,,,,,,,,,,,,,
386,1,25,Wirtschaftswissenschaften,2,500,5,9,3,13,1,,5,5,0,,91,1,0,0,,0,,,,,,,,,5.335001,,,,,,,,,,,,,,,,,,,,,,
386,1,25,Wirtschaftswissenschaften,2,500,5,9,3,13,1,,6,6,0,,77,1,0,0,,0,,,,,,,,,5.335001,,,,,,,,,,,,,,,,,,,,,,
386,1,25,Wirtschaftswissenschaften,2,500,5,9,3,13,1,,7,1,0,,59,1,0,0,,0,,,,,,,,,5.335001,,,,,,,,,,,,,,,,,,,,,,
386,1,25,Wirtschaftswissenschaften,2,500,5,9,3,13,1,,8,3,0,1,75,1,0,0,,0,,,,,,,,,5.335001,,,,,,,,,,,,,,,,,,,,,,
386,1,25,Wirtschaftswissenschaften,2,500,5,9,3,13,1,91.875,9,4,0,,21,1,0,0,21,0,21,21,.097447827,.097447827,.097447827,.09661445,.095781073,.095781073,5.335001,,,,,,,,,,,,,,,,,,,,,1,1
387,0,29,Rechtswissenschaften,2-,900,5,6,3,14,0,,1,4,1,,135,1,1,1,,0,,,,,,,,,2.689748,,,,,,,,,,,,,,,,,,,,,,
387,0,29,Rechtswissenschaften,2-,900,5,6,3,14,0,,2,7,0,,115,1,1,1,,0,,,,,,,,,2.689748,,,,,,,,,,,,,,,,,,,,,,
387,0,29,Rechtswissenschaften,2-,900,5,6,3,14,0,,3,2,0,,112,1,1,1,,0,,,,,,,,,2.689748,,,,,,,,,,,,,,,,,,,,,,
387,0,29,Rechtswissenschaften,2-,900,5,6,3,14,0,,4,1,1,,141,1,1,1,,0,,,,,,,,,2.689748,,,,,,,,,,,,,,,,,,,,,,
387,0,29,Rechtswissenschaften,2-,900,5,6,3,14,0,,5,6,0,,123,1,1,1,,0,,,,,,,,,2.689748,,,,,,,,,,,,,,,,,,,,,,
387,0,29,Rechtswissenschaften,2-,900,5,6,3,14,0,,6,5,0,,123,1,1,1,,0,,,,,,,,,2.689748,,,,,,,,,,,,,,,,,,,,,,
387,0,29,Rechtswissenschaften,2-,900,5,6,3,14,0,,7,8,0,,100,1,1,1,,0,,,,,,,,,2.689748,,,,,,,,,,,,,,,,,,,,,,
387,0,29,Rechtswissenschaften,2-,900,5,6,3,14,0,,8,3,0,1,44,1,1,1,,0,,,,,,,,,2.689748,,,,,,,,,,,,,,,,,,,,,,
387,0,29,Rechtswissenschaften,2-,900,5,6,3,14,0,111.625,9,8,0,,-56,1,1,1,-56,0,-56,-56,-.24669604,-.24669604,-.24669604,-.24050283,-.23430963,-.23430963,2.689748,,,,,,,,,,,,,,,,,,,,,-1,0
388,0,27,Rechtswissenschaften,3,500,3,5,2,14,1,,1,8,0,,17,1,0,1,,1,,,,,,,,,8.752924,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,.26574889,-.275967,.13117523,-1.722195,.50225902,,
388,0,27,Rechtswissenschaften,3,500,3,5,2,14,1,,2,5,0,,37,1,0,1,,1,,,,,,,,,8.752924,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,.26574889,-.275967,.13117523,-1.722195,-.39040974,,
388,0,27,Rechtswissenschaften,3,500,3,5,2,14,1,,3,1,0,,53,1,0,1,,1,,,,,,,,,8.752924,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,.26574889,-.275967,.13117523,-1.722195,-.30672204,,
388,0,27,Rechtswissenschaften,3,500,3,5,2,14,1,,4,2,0,,48,1,0,1,,1,,,,,,,,,8.752924,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,.26574889,-.275967,.13117523,-1.722195,.028028736,,
388,0,27,Rechtswissenschaften,3,500,3,5,2,14,1,,5,6,0,,30,1,0,1,,1,,,,,,,,,8.752924,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,.26574889,-.275967,.13117523,-1.722195,.083820537,,
388,0,27,Rechtswissenschaften,3,500,3,5,2,14,1,,6,7,0,,22,1,0,1,,1,,,,,,,,,8.752924,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,.26574889,-.275967,.13117523,-1.722195,-1.0599114,,
388,0,27,Rechtswissenschaften,3,500,3,5,2,14,1,,7,3,0,,24,1,0,1,,1,,,,,,,,,8.752924,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,.26574889,-.275967,.13117523,-1.722195,-.89253592,,
388,0,27,Rechtswissenschaften,3,500,3,5,2,14,1,,8,4,0,0,32,1,0,1,,1,,,,,,,,,8.752924,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,.26574889,-.275967,.13117523,-1.722195,.055924635,,
388,0,27,Rechtswissenschaften,3,500,3,5,2,14,1,32.875,9,4,0,,48,1,0,1,48,1,48,48,.30171907,.30171907,.30171907,.3006255,.29953197,.29953197,8.752924,-.28,-.30000001,.58000004,-.41999999,.44,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,.26574889,-.275967,.13117523,-1.722195,.13961233,1,1
389,0,26,Rechtswissenschaften,1,250,8,12,2,14,1,,1,6,0,,23,1,0,1,,1,,,,,,,,,5.06462,-.28,-.30000001,.58000004,.58000004,-.56,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,-.7513414,1.5995368,.13117523,1.5272295,-1.701517,,
389,0,26,Rechtswissenschaften,1,250,8,12,2,14,1,,2,4,0,,12,1,0,1,,1,,,,,,,,,5.06462,-.28,-.30000001,.58000004,.58000004,-.56,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,-.7513414,1.5995368,.13117523,1.5272295,-1.0878072,,
389,0,26,Rechtswissenschaften,1,250,8,12,2,14,1,,3,5,0,,14,1,0,1,,1,,,,,,,,,5.06462,-.28,-.30000001,.58000004,.58000004,-.56,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,-.7513414,1.5995368,.13117523,1.5272295,-.97622359,,
389,0,26,Rechtswissenschaften,1,250,8,12,2,14,1,,4,7,0,,6,1,0,1,,1,,,,,,,,,5.06462,-.28,-.30000001,.58000004,.58000004,-.56,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,-.7513414,1.5995368,.13117523,1.5272295,-1.6178293,,
389,0,26,Rechtswissenschaften,1,250,8,12,2,14,1,,5,1,0,,35,1,0,1,,1,,,,,,,,,5.06462,-.28,-.30000001,.58000004,.58000004,-.56,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,-.7513414,1.5995368,.13117523,1.5272295,-.8088482,,
389,0,26,Rechtswissenschaften,1,250,8,12,2,14,1,,6,2,0,,6,1,0,1,,1,,,,,,,,,5.06462,-.28,-.30000001,.58000004,.58000004,-.56,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,-.7513414,1.5995368,.13117523,1.5272295,-.13934666,,
389,0,26,Rechtswissenschaften,1,250,8,12,2,14,1,,7,3,0,,6,1,0,1,,1,,,,,,,,,5.06462,-.28,-.30000001,.58000004,.58000004,-.56,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,-.7513414,1.5995368,.13117523,1.5272295,.69753033,,
389,0,26,Rechtswissenschaften,1,250,8,12,2,14,1,,8,8,0,0,8,1,0,1,,1,,,,,,,,,5.06462,-.28,-.30000001,.58000004,.58000004,-.56,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,-.7513414,1.5995368,.13117523,1.5272295,-1.0878072,,
389,0,26,Rechtswissenschaften,1,250,8,12,2,14,1,13.75,9,8,1,,136,1,0,1,136,1,63,99.5,.7086792,.44871145,.96864694,.7061981,.44641274,.96368468,5.06462,-.28,-.30000001,.58000004,.58000004,-.56,-.02,-.19,-.25,-.22,.79000002,-.13,-.20999999,-.31999999,.75,-.22,-.7513414,1.5995368,.13117523,1.5272295,1.339136,1,1
390,0,21,Wirtschaftswissenschaften,3,600,7,12,1,14,0,,1,4,0,,9,1,1,1,,1,,,,,,,,,3.5773842,,,,,,,,,,,,,,,,0,0,0,0,0,,
390,0,21,Wirtschaftswissenschaften,3,600,7,12,1,14,0,,2,1,0,,8,1,1,1,,1,,,,,,,,,3.5773842,,,,,,,,,,,,,,,,0,0,0,0,0,,
390,0,21,Wirtschaftswissenschaften,3,600,7,12,1,14,0,,3,5,0,,8,1,1,1,,1,,,,,,,,,3.5773842,,,,,,,,,,,,,,,,0,0,0,0,0,,
390,0,21,Wirtschaftswissenschaften,3,600,7,12,1,14,0,,4,2,0,,8,1,1,1,,1,,,,,,,,,3.5773842,,,,,,,,,,,,,,,,0,0,0,0,0,,
390,0,21,Wirtschaftswissenschaften,3,600,7,12,1,14,0,,5,6,0,,8,1,1,1,,1,,,,,,,,,3.5773842,,,,,,,,,,,,,,,,0,0,0,0,0,,
390,0,21,Wirtschaftswissenschaften,3,600,7,12,1,14,0,,6,3,0,,8,1,1,1,,1,,,,,,,,,3.5773842,,,,,,,,,,,,,,,,0,0,0,0,0,,
390,0,21,Wirtschaftswissenschaften,3,600,7,12,1,14,0,,7,7,0,,8,1,1,1,,1,,,,,,,,,3.5773842,,,,,,,,,,,,,,,,0,0,0,0,0,,
390,0,21,Wirtschaftswissenschaften,3,600,7,12,1,14,0,,8,8,0,0,8,1,1,1,,1,,,,,,,,,3.5773842,,,,,,,,,,,,,,,,0,0,0,0,0,,
390,0,21,Wirtschaftswissenschaften,3,600,7,12,1,14,0,8.125,9,4,0,,-1,1,1,1,-1,1,-1,-1,-.0080645159,-.0080645159,-.0080645159,-.0077222949,-.0073800739,-.0073800739,3.5773842,,,,,,,,,,,,,,,,0,0,0,0,0,-1,0
391,0,23,Wirtschaftswissenschaften,1-,300,5,6,3,14,0,,1,5,1,,179,1,1,1,,0,,,,,,,,,4.9323058,,,,,,,,,,,,,,,,,,,,,,
391,0,23,Wirtschaftswissenschaften,1-,300,5,6,3,14,0,,2,7,1,,165,1,1,1,,0,,,,,,,,,4.9323058,,,,,,,,,,,,,,,,,,,,,,
391,0,23,Wirtschaftswissenschaften,1-,300,5,6,3,14,0,,3,3,1,,157,1,1,1,,0,,,,,,,,,4.9323058,,,,,,,,,,,,,,,,,,,,,,
391,0,23,Wirtschaftswissenschaften,1-,300,5,6,3,14,0,,4,8,1,,173,1,1,1,,0,,,,,,,,,4.9323058,,,,,,,,,,,,,,,,,,,,,,
391,0,23,Wirtschaftswissenschaften,1-,300,5,6,3,14,0,,5,4,1,,185,1,1,1,,0,,,,,,,,,4.9323058,,,,,,,,,,,,,,,,,,,,,,
391,0,23,Wirtschaftswissenschaften,1-,300,5,6,3,14,0,,6,1,0,,3,1,1,1,,0,,,,,,,,,4.9323058,,,,,,,,,,,,,,,,,,,,,,
391,0,23,Wirtschaftswissenschaften,1-,300,5,6,3,14,0,,7,6,1,,183,1,1,1,,0,,,,,,,,,4.9323058,,,,,,,,,,,,,,,,,,,,,,
391,0,23,Wirtschaftswissenschaften,1-,300,5,6,3,14,0,,8,2,1,1,168,1,1,1,,0,,,,,,,,,4.9323058,,,,,,,,,,,,,,,,,,,,,,
391,0,23,Wirtschaftswissenschaften,1-,300,5,6,3,14,0,146.25,9,8,0,,-12,1,1,1,-12,0,-12,-12,-.039999999,-.039999999,-.039999999,-.041505374,-.043010753,-.043010753,4.9323058,,,,,,,,,,,,,,,,,,,,,-1,0
392,0,22,Mathematik,1,1000,6,8,2,14,0,,1,6,1,,183,1,1,1,,0,,,,,,,,,2.5479605,,,,,,,,,,,,,,,,,,,,,,
392,0,22,Mathematik,1,1000,6,8,2,14,0,,2,8,0,,108,1,1,1,,0,,,,,,,,,2.5479605,,,,,,,,,,,,,,,,,,,,,,
392,0,22,Mathematik,1,1000,6,8,2,14,0,,3,3,0,,91,1,1,1,,0,,,,,,,,,2.5479605,,,,,,,,,,,,,,,,,,,,,,
392,0,22,Mathematik,1,1000,6,8,2,14,0,,4,1,0,,97,1,1,1,,0,,,,,,,,,2.5479605,,,,,,,,,,,,,,,,,,,,,,
392,0,22,Mathematik,1,1000,6,8,2,14,0,,5,5,0,,113,1,1,1,,0,,,,,,,,,2.5479605,,,,,,,,,,,,,,,,,,,,,,
392,0,22,Mathematik,1,1000,6,8,2,14,0,,6,7,0,,99,1,1,1,,0,,,,,,,,,2.5479605,,,,,,,,,,,,,,,,,,,,,,
392,0,22,Mathematik,1,1000,6,8,2,14,0,,7,2,0,,29,1,1,1,,0,,,,,,,,,2.5479605,,,,,,,,,,,,,,,,,,,,,,
392,0,22,Mathematik,1,1000,6,8,2,14,0,,8,4,0,1,83,1,1,1,,0,,,,,,,,,2.5479605,,,,,,,,,,,,,,,,,,,,,,
