tn,condition,treatment,diff_bs_choice,disp_2,disp_4,diff_bs_time_std,math_std,crt_std,diff_bs_sign,diff_bs_time_treatment_only_std,crt_treatment_only_std,math_treatment_only_std
110,3,1,,0,1,,-.4714871,-1.3727986,,,,
110,4,1,.25,0,1,-.32700095,-.4714871,-1.3727986,1,,,
110,5,1,,0,0,,-.4714871,-1.3727986,,,,
110,6,1,.16666663,0,0,-.37482712,-.4714871,-1.3727986,1,,,
110,7,1,,,,,-.4714871,-1.3727986,,,,
110,8,1,.20833331,,,-.35091412,-.4714871,-1.3727986,1,-.36710235,-1.4694607,-.5240401
111,1,1,,1,0,,-.081362821,.3885279,,,,
111,2,1,,1,0,,-.081362821,.3885279,,,,
111,3,1,,0,1,,-.081362821,.3885279,,,,
111,4,1,0,0,1,.0016344992,-.081362821,.3885279,0,,,
111,5,1,,0,0,,-.081362821,.3885279,,,,
111,6,1,0,0,0,.43721342,-.081362821,.3885279,0,,,
111,7,1,,,,,-.081362821,.3885279,,,,
111,8,1,0,,,.21942398,-.081362821,.3885279,0,.1639234,.2888141,-.12634392
112,1,1,,1,0,,-1.4467978,-1.3727986,,,,
112,2,1,,1,0,,-1.4467978,-1.3727986,,,,
112,3,1,,0,1,,-1.4467978,-1.3727986,,,,
112,4,1,-.0625,0,1,.78664243,-1.4467978,-1.3727986,-1,,,
112,5,1,,0,0,,-1.4467978,-1.3727986,,,,
112,6,1,.56999999,0,0,.29078475,-1.4467978,-1.3727986,1,,,
112,7,1,,,,,-1.4467978,-1.3727986,,,,
112,8,1,.25374997,,,.53871346,-1.4467978,-1.3727986,1,.46120483,-1.4694607,-1.5182806
113,1,1,,1,0,,-1.4467978,-1.3727986,,,,
113,2,1,,1,0,,-1.4467978,-1.3727986,,,,
113,3,1,,0,1,,-1.4467978,-1.3727986,,,,
113,4,1,.25,0,1,.19126864,-1.4467978,-1.3727986,1,,,
113,5,1,,0,0,,-1.4467978,-1.3727986,,,,
113,6,1,.16666669,0,0,-.058004614,-1.4467978,-1.3727986,1,,,
113,7,1,,,,,-1.4467978,-1.3727986,,,,
113,8,1,.20833331,,,.066632092,-1.4467978,-1.3727986,1,.021663167,-1.4694607,-1.5182806
114,1,1,,1,0,,1.8692586,1.2691911,,,,
114,2,1,,1,0,,1.8692586,1.2691911,,,,
114,3,1,,0,1,,1.8692586,1.2691911,,,,
114,4,1,0,0,1,.20238982,1.8692586,1.2691911,0,,,
114,5,1,,0,0,,1.8692586,1.2691911,,,,
114,6,1,0,0,0,.089794554,1.8692586,1.2691911,0,,,
114,7,1,,,,,1.8692586,1.2691911,,,,
114,8,1,0,,,.14609215,1.8692586,1.2691911,0,.095646195,1.1679515,1.8621371
115,1,1,,1,0,,-1.2517357,-1.3727986,,,,
115,2,1,,1,0,,-1.2517357,-1.3727986,,,,
115,3,1,,0,1,,-1.2517357,-1.3727986,,,,
115,4,1,.011666715,0,1,-.24840893,-1.2517357,-1.3727986,1,,,
115,5,1,,0,0,,-1.2517357,-1.3727986,,,,
115,6,1,.0041667223,0,0,-.097738154,-1.2517357,-1.3727986,1,,,
115,7,1,,,,,-1.2517357,-1.3727986,,,,
115,8,1,.0079166889,,,-.17307355,-1.2517357,-1.3727986,1,-.20152001,-1.4694607,-1.3194325
116,1,0,,1,0,,-.66654927,-1.3727986,,,,
116,2,0,,1,0,,-.66654927,-1.3727986,,,,
116,3,0,,0,1,,-.66654927,-1.3727986,,,,
116,4,0,.0033333302,0,1,.073895983,-.66654927,-1.3727986,1,,,
116,5,0,,0,0,,-.66654927,-1.3727986,,,,
116,6,0,-.068333328,0,0,-.33906201,-.66654927,-1.3727986,-1,,,
116,7,0,,,,,-.66654927,-1.3727986,,,,
116,8,0,-.032499999,,,-.13258295,-.66654927,-1.3727986,-1,,,
117,1,0,,1,0,,-1.0566735,1.2691911,,,,
117,2,0,,1,0,,-1.0566735,1.2691911,,,,
117,3,0,,0,1,,-1.0566735,1.2691911,,,,
117,4,0,-.12500001,0,1,.74671334,-1.0566735,1.2691911,-1,,,
117,5,0,,0,0,,-1.0566735,1.2691911,,,,
117,6,0,-.083333343,0,0,.18714382,-1.0566735,1.2691911,-1,,,
117,7,0,,,,,-1.0566735,1.2691911,,,,
117,8,0,-.10416667,,,.46692851,-1.0566735,1.2691911,-1,,,
118,1,0,,1,0,,.8939479,-1.3727986,,,,
118,2,0,,1,0,,.8939479,-1.3727986,,,,
118,3,0,,0,1,,.8939479,-1.3727986,,,,
118,4,0,.083333313,0,1,.074953295,.8939479,-1.3727986,1,,,
118,5,0,,0,0,,.8939479,-1.3727986,,,,
118,6,0,-.18166667,0,0,-.11521589,.8939479,-1.3727986,-1,,,
118,7,0,,,,,.8939479,-1.3727986,,,,
118,8,0,-.049166679,,,-.020131299,.8939479,-1.3727986,-1,,,
119,1,0,,1,0,,-.4714871,.3885279,,,,
119,2,0,,1,0,,-.4714871,.3885279,,,,
119,3,0,,0,1,,-.4714871,.3885279,,,,
119,4,0,0,0,1,-.21214756,-.4714871,.3885279,0,,,
119,5,0,,0,0,,-.4714871,.3885279,,,,
119,6,0,0,0,0,-.39584264,-.4714871,.3885279,0,,,
119,7,0,,,,,-.4714871,.3885279,,,,
119,8,0,0,,,-.3039951,-.4714871,.3885279,0,,,
120,1,0,,1,0,,-.081362821,-1.3727986,,,,
120,2,0,,1,0,,-.081362821,-1.3727986,,,,
120,3,0,,0,1,,-.081362821,-1.3727986,,,,
120,4,0,.030000031,0,1,-.04278475,-.081362821,-1.3727986,1,,,
120,5,0,,0,0,,-.081362821,-1.3727986,,,,
120,6,0,-.021666646,0,0,-.0021898858,-.081362821,-1.3727986,-1,,,
120,7,0,,,,,-.081362821,-1.3727986,,,,
120,8,0,.0041666627,,,-.022487318,-.081362821,-1.3727986,1,,,
121,1,0,,1,0,,.30876148,1.2691911,,,,
121,2,0,,1,0,,.30876148,1.2691911,,,,
121,3,0,,0,1,,.30876148,1.2691911,,,,
121,4,0,0,0,1,.012807999,.30876148,1.2691911,0,,,
121,5,0,,0,0,,.30876148,1.2691911,,,,
121,6,0,0,0,0,.43738312,.30876148,1.2691911,0,,,
121,7,0,,,,,.30876148,1.2691911,,,,
121,8,0,0,,,.22509556,.30876148,1.2691911,0,,,
122,1,0,,1,0,,-.86161137,.3885279,,,,
122,2,0,,1,0,,-.86161137,.3885279,,,,
122,3,0,,0,1,,-.86161137,.3885279,,,,
122,4,0,-.13916671,0,1,.56506759,-.86161137,.3885279,-1,,,
122,5,0,,0,0,,-.86161137,.3885279,,,,
122,6,0,-.11000001,0,0,-1.0454648,-.86161137,.3885279,-1,,,
122,7,0,,,,,-.86161137,.3885279,,,,
122,8,0,-.12458336,,,-.2401987,-.86161137,.3885279,-1,,,
123,1,0,,1,0,,-.4714871,-1.3727986,,,,
123,2,0,,1,0,,-.4714871,-1.3727986,,,,
123,3,0,,0,1,,-.4714871,-1.3727986,,,,
123,4,0,0,0,1,.09343636,-.4714871,-1.3727986,0,,,
123,5,0,,0,0,,-.4714871,-1.3727986,,,,
123,6,0,.0008333333,0,0,.013604118,-.4714871,-1.3727986,1,,,
123,7,0,,,,,-.4714871,-1.3727986,,,,
123,8,0,.00041666665,,,.053520203,-.4714871,-1.3727986,1,,,
124,1,0,,1,0,,.30876148,.3885279,,,,
124,2,0,,1,0,,.30876148,.3885279,,,,
124,3,0,,0,1,,.30876148,.3885279,,,,
124,4,0,-.14909089,0,1,.67265058,.30876148,.3885279,-1,,,
124,5,0,,0,0,,.30876148,.3885279,,,,
124,6,0,-.012727261,0,0,.10940021,.30876148,.3885279,-1,,,
124,7,0,,,,,.30876148,.3885279,,,,
124,8,0,-.080909073,,,.39102539,.30876148,.3885279,-1,,,
125,1,0,,1,0,,.11369932,1.2691911,,,,
125,2,0,,1,0,,.11369932,1.2691911,,,,
125,3,0,,0,1,,.11369932,1.2691911,,,,
125,4,0,0,0,1,-.69399941,.11369932,1.2691911,0,,,
125,5,0,,0,0,,.11369932,1.2691911,,,,
125,6,0,.039166629,0,0,-1.0350745,.11369932,1.2691911,1,,,
125,7,0,,,,,.11369932,1.2691911,,,,
125,8,0,.019583285,,,-.86453694,.11369932,1.2691911,1,,,
126,1,0,,1,0,,-1.0566735,1.2691911,,,,
126,2,0,,1,0,,-1.0566735,1.2691911,,,,
126,3,0,,0,1,,-1.0566735,1.2691911,,,,
126,4,0,-.17,0,1,.41220379,-1.0566735,1.2691911,-1,,,
126,5,0,,0,0,,-1.0566735,1.2691911,,,,
126,6,0,-.015833318,0,0,.45944265,-1.0566735,1.2691911,-1,,,
126,7,0,,,,,-1.0566735,1.2691911,,,,
126,8,0,-.092916667,,,.43582329,-1.0566735,1.2691911,-1,,,
127,1,0,,1,0,,.8939479,.3885279,,,,
127,2,0,,1,0,,.8939479,.3885279,,,,
127,3,0,,0,1,,.8939479,.3885279,,,,
127,4,0,.083333313,0,1,-.24840893,.8939479,.3885279,1,,,
127,5,0,,0,0,,.8939479,.3885279,,,,
127,6,0,-.16666666,0,0,-.23638713,.8939479,.3885279,-1,,,
127,7,0,,,,,.8939479,.3885279,,,,
127,8,0,-.041666657,,,-.24239802,.8939479,.3885279,-1,,,
128,1,0,,1,0,,-1.0566735,-1.3727986,,,,
128,2,0,,1,0,,-1.0566735,-1.3727986,,,,
128,3,0,,0,1,,-1.0566735,-1.3727986,,,,
128,4,0,0,0,1,.032622337,-1.0566735,-1.3727986,0,,,
128,5,0,,0,0,,-1.0566735,-1.3727986,,,,
128,6,0,-.083333313,0,0,.11626608,-1.0566735,-1.3727986,-1,,,
128,7,0,,,,,-1.0566735,-1.3727986,,,,
128,8,0,-.041666687,,,.074444205,-1.0566735,-1.3727986,-1,,,
129,1,0,,1,0,,3.0396314,1.2691911,,,,
129,2,0,,1,0,,3.0396314,1.2691911,,,,
129,3,0,,0,1,,3.0396314,1.2691911,,,,
129,4,0,0,0,1,-.19686258,3.0396314,1.2691911,0,,,
129,5,0,,0,0,,3.0396314,1.2691911,,,,
129,6,0,0,0,0,.10447911,3.0396314,1.2691911,0,,,
129,7,0,,,,,3.0396314,1.2691911,,,,
129,8,0,0,,,-.046191655,3.0396314,1.2691911,0,,,
130,1,0,,1,0,,1.8692586,1.2691911,,,,
130,2,0,,1,0,,1.8692586,1.2691911,,,,
130,3,0,,0,1,,1.8692586,1.2691911,,,,
130,4,0,.083333343,0,1,-.93363959,1.8692586,1.2691911,1,,,
130,5,0,,0,0,,1.8692586,1.2691911,,,,
130,6,0,-.072500005,0,0,-.4724246,1.8692586,1.2691911,-1,,,
130,7,0,,,,,1.8692586,1.2691911,,,,
130,8,0,.0054166615,,,-.7030320799999999,1.8692586,1.2691911,1,,,
131,1,1,,1,0,,.8939479,.3885279,,,,
131,2,1,,1,0,,.8939479,.3885279,,,,
131,3,1,,0,1,,.8939479,.3885279,,,,
131,4,1,.16666663,0,1,.10308241,.8939479,.3885279,1,,,
131,5,1,,0,0,,.8939479,.3885279,,,,
131,6,1,.16583329,0,0,.096294887,.8939479,.3885279,1,,,
131,7,1,,,,,.8939479,.3885279,,,,
131,8,1,.16624999,,,.099688649,.8939479,.3885279,1,.052441202,.2888141,.86789656
132,1,1,,1,0,,.8939479,.3885279,,,,
132,2,1,,1,0,,.8939479,.3885279,,,,
132,3,1,,0,1,,.8939479,.3885279,,,,
132,4,1,0,0,1,.82065856,.8939479,.3885279,0,,,
132,5,1,,0,0,,.8939479,.3885279,,,,
132,6,1,.083333313,0,0,1.2832966,.8939479,.3885279,1,,,
132,7,1,,,,,.8939479,.3885279,,,,
132,8,1,.041666627,,,1.0519774,.8939479,.3885279,1,.93909055,.2888141,.86789656
133,1,1,,1,0,,-.4714871,-1.3727986,,,,
133,2,1,,1,0,,-.4714871,-1.3727986,,,,
133,3,1,,0,1,,-.4714871,-1.3727986,,,,
133,4,1,.5,0,1,.11056186,-.4714871,-1.3727986,1,,,
133,5,1,,0,0,,-.4714871,-1.3727986,,,,
133,6,1,.83333331,0,0,.45366028,-.4714871,-1.3727986,1,,,
133,7,1,,,,,-.4714871,-1.3727986,,,,
133,8,1,.66666663,,,.28211099,-.4714871,-1.3727986,1,.22228952,-1.4694607,-.5240401
134,1,1,,1,0,,-1.2517357,.3885279,,,,
134,2,1,,1,0,,-1.2517357,.3885279,,,,
134,3,1,,0,1,,-1.2517357,.3885279,,,,
134,4,1,.29833335,0,1,.032178529,-1.2517357,.3885279,1,,,
134,5,1,,0,0,,-1.2517357,.3885279,,,,
134,6,1,.15500003,0,0,-.46504971,-1.2517357,.3885279,1,,,
134,7,1,,,,,-1.2517357,.3885279,,,,
134,8,1,.22666669,,,-.21643552,-1.2517357,.3885279,1,-.24189313,.2888141,-1.3194325
135,1,1,,1,0,,.30876148,-1.3727986,,,,
135,2,1,,1,0,,.30876148,-1.3727986,,,,
135,3,1,,0,1,,.30876148,-1.3727986,,,,
135,4,1,.42916667,0,1,.7736156,.30876148,-1.3727986,1,,,
135,5,1,,0,0,,.30876148,-1.3727986,,,,
135,6,1,.5116666600000001,0,0,.073922127,.30876148,-1.3727986,1,,,
135,7,1,,,,,.30876148,-1.3727986,,,,
135,8,1,.47041667,,,.42376879,.30876148,-1.3727986,1,.35418311,-1.4694607,.27135229
136,1,1,,1,0,,-.66654927,-1.3727986,,,,
136,2,1,,1,0,,-.66654927,-1.3727986,,,,
136,3,1,,0,1,,-.66654927,-1.3727986,,,,
136,4,1,0,0,1,-.16186766,-.66654927,-1.3727986,0,,,
136,5,1,,0,0,,-.66654927,-1.3727986,,,,
136,6,1,.083333313,0,0,-.57648331,-.66654927,-1.3727986,1,,,
136,7,1,,,,,-.66654927,-1.3727986,,,,
136,8,1,.041666627,,,-.36917549,-.66654927,-1.3727986,1,-.38410503,-1.4694607,-.72288823
137,1,1,,1,0,,-1.0566735,-.49213535,,,,
137,2,1,,1,0,,-1.0566735,-.49213535,,,,
137,3,1,,0,1,,-1.0566735,-.49213535,,,,
137,4,1,.33333331,0,1,-.14090429,-1.0566735,-.49213535,1,,,
137,5,1,,0,0,,-1.0566735,-.49213535,,,,
137,6,1,.16666669,0,0,-.021129904,-1.0566735,-.49213535,1,,,
137,7,1,,,,,-1.0566735,-.49213535,,,,
137,8,1,.25,,,-.081017025,-1.0566735,-.49213535,1,-.11580878,-.59032333,-1.1205844
138,1,0,,1,0,,.8939479,1.2691911,,,,
138,2,0,,1,0,,.8939479,1.2691911,,,,
138,3,0,,0,1,,.8939479,1.2691911,,,,
138,4,0,-.0625,0,1,-.60072273,.8939479,1.2691911,-1,,,
138,5,0,,0,0,,.8939479,1.2691911,,,,
138,6,0,-.055000007,0,0,-.47156328,.8939479,1.2691911,-1,,,
138,7,0,,,,,.8939479,1.2691911,,,,
138,8,0,-.058749974,,,-.536143,.8939479,1.2691911,-1,,,
139,1,1,,1,0,,2.4544451,1.2691911,,,,
139,2,1,,1,0,,2.4544451,1.2691911,,,,
139,3,1,,0,1,,2.4544451,1.2691911,,,,
139,4,1,-.0016666651,0,1,.68074346,2.4544451,1.2691911,-1,,,
139,5,1,,0,0,,2.4544451,1.2691911,,,,
139,6,1,-.0058333278,0,0,.1484416,2.4544451,1.2691911,-1,,,
139,7,1,,,,,2.4544451,1.2691911,,,,
139,8,1,-.0037500262,,,.41459253,2.4544451,1.2691911,-1,.34563935,1.1679515,2.4586813
140,1,0,,1,0,,1.2840722,.3885279,,,,
140,2,0,,1,0,,1.2840722,.3885279,,,,
140,3,0,,0,1,,1.2840722,.3885279,,,,
140,4,0,0,0,1,-.40133786,1.2840722,.3885279,0,,,
140,5,0,,0,0,,1.2840722,.3885279,,,,
140,6,0,0,0,0,-.33825266,1.2840722,.3885279,0,,,
140,7,0,,,,,1.2840722,.3885279,,,,
140,8,0,0,,,-.36979526,1.2840722,.3885279,0,,,
141,1,1,,1,0,,2.0643208,1.2691911,,,,
141,2,1,,1,0,,2.0643208,1.2691911,,,,
141,3,1,,0,1,,2.0643208,1.2691911,,,,
141,4,1,-.083333373,0,1,-1.1720136,2.0643208,1.2691911,-1,,,
141,5,1,,0,0,,2.0643208,1.2691911,,,,
141,6,1,-.16666669,0,0,-.52739102,2.0643208,1.2691911,-1,,,
141,7,1,,,,,2.0643208,1.2691911,,,,
141,8,1,-.125,,,-.8497023,2.0643208,1.2691911,-1,-.83151007,1.1679515,2.0609851
142,1,0,,1,0,,.8939479,.3885279,,,,
142,2,0,,1,0,,.8939479,.3885279,,,,
142,3,0,,0,1,,.8939479,.3885279,,,,
142,4,0,.083333343,0,1,.26306015,.8939479,.3885279,1,,,
142,5,0,,0,0,,.8939479,.3885279,,,,
142,6,0,0,0,0,.21031293,.8939479,.3885279,0,,,
142,7,0,,,,,.8939479,.3885279,,,,
142,8,0,.041666687,,,.23668654,.8939479,.3885279,1,,,
143,1,1,,1,0,,-.081362821,.3885279,,,,
143,2,1,,1,0,,-.081362821,.3885279,,,,
143,3,1,,0,1,,-.081362821,.3885279,,,,
143,4,1,.0033333339,0,1,-.59048903,-.081362821,.3885279,1,,,
143,5,1,,0,0,,-.081362821,.3885279,,,,
143,6,1,-.037499998,0,0,-.79472947,-.081362821,.3885279,-1,,,
143,7,1,,,,,-.081362821,.3885279,,,,
143,8,1,-.017083332,,,-.69260925,-.081362821,.3885279,-1,-.6852451000000001,.2888141,-.12634392
144,1,0,,1,0,,.50382364,1.2691911,,,,
144,2,0,,1,0,,.50382364,1.2691911,,,,
144,3,0,,0,1,,.50382364,1.2691911,,,,
144,4,0,.083333343,0,1,.19924404,.50382364,1.2691911,1,,,
144,5,0,,0,0,,.50382364,1.2691911,,,,
144,6,0,0,0,0,-.30441934,.50382364,1.2691911,0,,,
144,7,0,,,,,.50382364,1.2691911,,,,
144,8,0,.041666657,,,-.052587651,.50382364,1.2691911,1,,,
145,1,1,,1,0,,-.27642497,-1.3727986,,,,
145,2,1,,1,0,,-.27642497,-1.3727986,,,,
145,3,1,,0,1,,-.27642497,-1.3727986,,,,
145,4,1,0,0,1,.19923104,-.27642497,-1.3727986,0,,,
145,5,1,,0,0,,-.27642497,-1.3727986,,,,
145,6,1,0,0,0,.23745017,-.27642497,-1.3727986,0,,,
145,7,1,,,,,-.27642497,-1.3727986,,,,
145,8,1,0,,,.21834061,-.27642497,-1.3727986,0,.16291469,-1.4694607,-.325192
146,1,0,,1,0,,-1.2517357,-1.3727986,,,,
146,2,0,,1,0,,-1.2517357,-1.3727986,,,,
146,3,0,,0,1,,-1.2517357,-1.3727986,,,,
146,4,0,.1825,0,1,-.28585801,-1.2517357,-1.3727986,1,,,
146,5,0,,0,0,,-1.2517357,-1.3727986,,,,
146,6,0,.039166689,0,0,-.21090771,-1.2517357,-1.3727986,1,,,
146,7,0,,,,,-1.2517357,-1.3727986,,,,
146,8,0,.11083335,,,-.24838293,-1.2517357,-1.3727986,1,,,
147,1,1,,1,0,,-.66654927,1.2691911,,,,
147,2,1,,1,0,,-.66654927,1.2691911,,,,
147,3,1,,0,1,,-.66654927,1.2691911,,,,
147,4,1,-.010833383,0,1,.54067153,-.66654927,1.2691911,-1,,,
147,5,1,,0,0,,-.66654927,1.2691911,,,,
147,6,1,.091666639,0,0,-.24882659,-.66654927,1.2691911,1,,,
147,7,1,,,,,-.66654927,1.2691911,,,,
147,8,1,.040416658,,,.14592245,-.66654927,1.2691911,1,.095488198,1.1679515,-.72288823
148,1,0,,1,0,,-1.0566735,-.49213535,,,,
148,2,0,,1,0,,-1.0566735,-.49213535,,,,
148,3,0,,0,1,,-1.0566735,-.49213535,,,,
148,4,0,.084166706,0,1,-.29603928,-1.0566735,-.49213535,1,,,
148,5,0,,0,0,,-1.0566735,-.49213535,,,,
148,6,0,-.31833333,0,0,-.5776186,-1.0566735,-.49213535,-1,,,
148,7,0,,,,,-1.0566735,-.49213535,,,,
148,8,0,-.11708331,,,-.43682888,-1.0566735,-.49213535,-1,,,
149,1,1,,1,0,,-.86161137,-.49213535,,,,
149,2,1,,1,0,,-.86161137,-.49213535,,,,
149,3,1,,0,1,,-.86161137,-.49213535,,,,
149,4,1,0,0,1,-.75460458,-.86161137,-.49213535,0,,,
149,5,1,,0,0,,-.86161137,-.49213535,,,,
149,6,1,0,0,0,-.84418738,-.86161137,-.49213535,0,,,
149,7,1,,,,,-.86161137,-.49213535,,,,
149,8,1,0,,,-.79939598,-.86161137,-.49213535,0,-.78467125,-.59032333,-.9217363
150,1,0,,1,0,,.69888574,-.49213535,,,,
150,2,0,,1,0,,.69888574,-.49213535,,,,
150,3,0,,0,1,,.69888574,-.49213535,,,,
150,4,0,.00083333254,0,1,.14517847,.69888574,-.49213535,1,,,
150,5,0,,0,0,,.69888574,-.49213535,,,,
150,6,0,0,0,0,-.049820464,.69888574,-.49213535,0,,,
150,7,0,,,,,.69888574,-.49213535,,,,
150,8,0,.00041669607,,,.047679003,.69888574,-.49213535,1,,,
151,1,1,,1,0,,-.66654927,-1.3727986,,,,
151,2,1,,1,0,,-.66654927,-1.3727986,,,,
151,3,1,,0,1,,-.66654927,-1.3727986,,,,
151,4,1,0,0,1,.062722519,-.66654927,-1.3727986,0,,,
151,5,1,,0,0,,-.66654927,-1.3727986,,,,
151,6,1,0,0,0,-.24861775,-.66654927,-1.3727986,0,,,
151,7,1,,,,,-.66654927,-1.3727986,,,,
151,8,1,0,,,-.092947543,-.66654927,-1.3727986,0,-.12691694,-1.4694607,-.72288823
152,1,1,,1,0,,.8939479,-.49213535,,,,
152,2,1,,1,0,,.8939479,-.49213535,,,,
152,3,1,,0,1,,.8939479,-.49213535,,,,
152,4,1,-.043333352,0,1,.58201045,.8939479,-.49213535,-1,,,
152,5,1,,0,0,,.8939479,-.49213535,,,,
152,6,1,-.12333333,0,0,.61192793,.8939479,-.49213535,-1,,,
152,7,1,,,,,.8939479,-.49213535,,,,
152,8,1,-.083333373,,,.59696901,.8939479,-.49213535,-1,.51544499,-.59032333,.86789656
153,1,0,,1,0,,.8939479,-1.3727986,,,,
153,2,0,,1,0,,.8939479,-1.3727986,,,,
153,3,0,,0,1,,.8939479,-1.3727986,,,,
153,4,0,-.029166669,0,1,1.2525696,.8939479,-1.3727986,-1,,,
153,5,0,,0,0,,.8939479,-1.3727986,,,,
153,6,0,-.046666652,0,0,.8239218,.8939479,-1.3727986,-1,,,
153,7,0,,,,,.8939479,-1.3727986,,,,
153,8,0,-.03791666,,,1.0382457,.8939479,-1.3727986,-1,,,
154,1,1,,1,0,,-.081362821,-.49213535,,,,
154,2,1,,1,0,,-.081362821,-.49213535,,,,
154,3,1,,0,1,,-.081362821,-.49213535,,,,
154,4,1,0,0,1,-.20320636,-.081362821,-.49213535,0,,,
154,5,1,,0,0,,-.081362821,-.49213535,,,,
154,6,1,0,0,0,-.19098873,-.081362821,-.49213535,0,,,
154,7,1,,,,,-.081362821,-.49213535,,,,
154,8,1,0,,,-.19709755,-.081362821,-.49213535,0,-.22388808,-.59032333,-.12634392
155,1,0,,1,0,,-.081362821,-1.3727986,,,,
155,2,0,,1,0,,-.081362821,-1.3727986,,,,
155,3,0,,0,1,,-.081362821,-1.3727986,,,,
155,4,0,.069090903,0,1,.19431002,-.081362821,-1.3727986,1,,,
155,5,0,,0,0,,-.081362821,-1.3727986,,,,
155,6,0,-.10181817,0,0,.061508734,-.081362821,-1.3727986,-1,,,
155,7,0,,,,,-.081362821,-1.3727986,,,,
155,8,0,-.016363651,,,.12790941,-.081362821,-1.3727986,-1,,,
156,1,1,,1,0,,1.6741965,.3885279,,,,
156,2,1,,1,0,,1.6741965,.3885279,,,,
156,3,1,,0,1,,1.6741965,.3885279,,,,
156,4,1,0,0,1,.44657266,1.6741965,.3885279,0,,,
156,5,1,,0,0,,1.6741965,.3885279,,,,
156,6,1,0,0,0,1.0191429,1.6741965,.3885279,0,,,
156,7,1,,,,,1.6741965,.3885279,,,,
156,8,1,0,,,.73285758,1.6741965,.3885279,0,.641967,.2888141,1.663289
157,1,0,,1,0,,.50382364,-.49213535,,,,
157,2,0,,1,0,,.50382364,-.49213535,,,,
157,3,0,,0,1,,.50382364,-.49213535,,,,
157,4,0,0,0,1,-.0061059152,.50382364,-.49213535,0,,,
157,5,0,,0,0,,.50382364,-.49213535,,,,
157,6,0,0,0,0,-.10119708,.50382364,-.49213535,0,,,
157,7,0,,,,,.50382364,-.49213535,,,,
157,8,0,0,,,-.053651497,.50382364,-.49213535,0,,,
158,1,1,,1,0,,.8939479,-.49213535,,,,
158,2,1,,1,0,,.8939479,-.49213535,,,,
158,3,1,,0,1,,.8939479,-.49213535,,,,
158,4,1,0,0,1,.14846781,.8939479,-.49213535,0,,,
158,5,1,,0,0,,.8939479,-.49213535,,,,
158,6,1,0,0,0,.14339021,.8939479,-.49213535,0,,,
158,7,1,,,,,.8939479,-.49213535,,,,
158,8,1,0,,,.14592902,.8939479,-.49213535,0,.095494315,-.59032333,.86789656
159,1,0,,1,0,,-.66654927,-.49213535,,,,
159,2,0,,1,0,,-.66654927,-.49213535,,,,
159,3,0,,0,1,,-.66654927,-.49213535,,,,
159,4,0,.083333313,0,1,-.66949898,-.66654927,-.49213535,1,,,
159,5,0,,0,0,,-.66654927,-.49213535,,,,
159,6,0,.13666666,0,0,-1.1975716,-.66654927,-.49213535,1,,,
159,7,0,,,,,-.66654927,-.49213535,,,,
159,8,0,.11000001,,,-.93353534,-.66654927,-.49213535,1,,,
160,1,1,,1,0,,-1.0566735,.3885279,,,,
160,2,1,,1,0,,-1.0566735,.3885279,,,,
160,3,1,,0,1,,-1.0566735,.3885279,,,,
160,4,1,0,0,1,.096543014,-1.0566735,.3885279,0,,,
160,5,1,,0,0,,-1.0566735,.3885279,,,,
160,6,1,0,0,0,-.13456051,-1.0566735,.3885279,0,,,
160,7,1,,,,,-1.0566735,.3885279,,,,
160,8,1,0,,,-.019008711,-1.0566735,.3885279,0,-.058074575,.2888141,-1.1205844
161,1,0,,1,0,,-1.0566735,.3885279,,,,
161,2,0,,1,0,,-1.0566735,.3885279,,,,
161,3,0,,0,1,,-1.0566735,.3885279,,,,
161,4,0,.00083333254,0,1,-.10772345,-1.0566735,.3885279,1,,,
161,5,0,,0,0,,-1.0566735,.3885279,,,,
161,6,0,.16833334,0,0,-.45371956,-1.0566735,.3885279,1,,,
161,7,0,,,,,-1.0566735,.3885279,,,,
161,8,0,.084583327,,,-.28072158,-1.0566735,.3885279,1,,,
162,1,1,,1,0,,.8939479,1.2691911,,,,
162,2,1,,1,0,,.8939479,1.2691911,,,,
162,3,1,,0,1,,.8939479,1.2691911,,,,
162,4,1,0,0,1,.12505074,.8939479,1.2691911,0,,,
162,5,1,,0,0,,.8939479,1.2691911,,,,
162,6,1,0,0,0,-.066175766,.8939479,1.2691911,0,,,
162,7,1,,,,,.8939479,1.2691911,,,,
162,8,1,0,,,.029437484,.8939479,1.2691911,0,-.012967686,1.1679515,.86789656
163,1,0,,1,0,,-.4714871,.3885279,,,,
163,2,0,,1,0,,-.4714871,.3885279,,,,
163,3,0,,0,1,,-.4714871,.3885279,,,,
163,4,0,0,0,1,-.59564501,-.4714871,.3885279,0,,,
163,5,0,,0,0,,-.4714871,.3885279,,,,
163,6,0,0,0,0,-.60704029,-.4714871,.3885279,0,,,
163,7,0,,,,,-.4714871,.3885279,,,,
163,8,0,0,,,-.60134268,-.4714871,.3885279,0,,,
164,1,1,,1,0,,-1.0566735,-1.3727986,,,,
164,2,1,,1,0,,-1.0566735,-1.3727986,,,,
164,3,1,,0,1,,-1.0566735,-1.3727986,,,,
164,4,1,-.019166648,0,1,1.1270778,-1.0566735,-1.3727986,-1,,,
164,5,1,,0,0,,-1.0566735,-1.3727986,,,,
164,6,1,-.17416668,0,0,-.52864397,-1.0566735,-1.3727986,-1,,,
164,7,1,,,,,-1.0566735,-1.3727986,,,,
